Id,Prediction
268752,3.422130142286093
80629,4.070495
189135,4.298797919486774
270511,4.070495
179535,4.860064935064935
86367,4.070495
39319,4.608985220641663
173876,3.678872053872054
149393,4.070495
171365,3.813951548573259
142513,4.704045058883768
256804,3.265068836045056
7262,4.589537851634626
249004,4.070495
74280,5.0
68990,3.0
59128,4.070495
184310,4.001306142575373
107004,4.070495
274353,5.0
298231,4.070495
217105,4.118852459016393
127897,4.070495
288478,4.070495
73554,4.070495
191825,4.282051282051282
271698,4.070495
265523,4.070495
71937,4.070495
183882,4.070495
20068,4.070495
164706,4.070495
256604,4.021739130434782
290529,4.070495
160648,4.070495
289847,4.070495
157817,4.305059523809524
231498,4.070495
286846,4.070495
23945,4.070495
99644,3.8204384986993682
4467,4.070495
289929,4.778103616813294
294910,4.070495
26683,4.070495
133996,4.070495
95787,4.541666666666667
263715,4.070495
160489,4.070495
242643,4.070495
112820,4.333333333333333
148295,4.070495
228404,4.070495
140549,4.259411053516528
8066,5
112713,3.620400432900433
70263,5
105926,4.070495
164006,4.639984194101366
298283,3.7438676266262476
225367,4.090686274509803
86800,4.070495
101304,4.070495
244879,4.66631911068384
77282,3.138888888888889
108359,4.070495
222303,4.070495
22953,4.070495
41922,4.070495
146283,4.070495
237330,4.466666666666667
60360,4.650485403231398
129448,4.070495
35023,4.070495
139443,4.070495
99126,4.070495
258067,3.2320261437908497
283302,3.762888268521513
124129,5
85777,4.070495
258909,3.3921568627450984
206577,4.282183184023889
256186,4.070495
141492,1.6666666666666665
138835,5
238775,4.693695029043866
31943,4.070495
144882,4.070495
37909,4.500322752971536
190117,4.163860133425351
247780,4.5507269442024345
6404,4.070495
260275,4.070495
271635,4.298809523809524
231472,5.0
75985,4.070495
53239,4.070495
82401,4.761883465371838
220649,4.070495
95805,4.437072143233281
79441,4.230769230769231
164930,4.070495
112260,4.070495
260692,5
100508,4.066666666666666
225458,4.070495
163131,4.070495
192557,5
129278,4.070495
246486,5
224924,2.739035087719298
223460,3.13147261621183
152656,4.848919338521927
278438,4.070495
217660,4.070495
166742,4.070495
229603,4.070495
1580,4.070495
292455,4.315789473684211
47352,4.070495
268167,4.070495
68005,4.11055900621118
174565,4.070495
229235,3.259665915915916
164023,4.070495
128363,4.070495
101816,4.070495
167825,4.070495
63160,4.070495
47300,4.070495
44445,4.789275114004216
27252,4.070495
235776,4.069541062801933
211902,4.070495
129122,3.8528138528138527
4093,4.145585475569538
65294,4.7527095093356495
44015,4.070495
64853,4.070495
71242,4.070495
173352,2.8819444444444446
243026,4.068212669683258
278611,4.0
154545,4.267397660818713
246529,4.178571428571429
10234,4.312403250773993
256790,4.070495
125747,4.070495
212172,4.070495
173478,3.5708333333333333
145092,4.070495
294797,4.070495
14655,3.75
54021,4.653227279800809
166777,5
39074,4.070495
81435,3.3125
161937,4.070495
122401,4.070495
117074,4.1115869424692955
149901,4.070495
91229,4.070495
215219,4.070495
167722,4.070495
102726,4.68652312599681
152583,5.0
144877,3.2709619663468223
30654,4.070495
136469,4.070495
88131,3.8707768238822644
179140,4.070495
18859,4.070495
90686,4.070495
287678,4.031289453273748
265159,4.070495
135557,4.070495
171858,4.070495
275287,4.070495
29220,4.070495
170016,4.070495
153419,3.1739130434782608
249979,4.070495
163614,4.070495
281207,4.070495
243808,4.070495
19926,4.070495
166090,4.070495
165807,4.125
46455,4.070495
184559,4.070495
21045,3.0769230769230766
224449,3.8568819537259365
92960,4.070495
56774,4.070495
88385,4.070495
6252,4.070495
100384,4.070495
249185,4.281684455391352
239244,4.070495
122934,4.070495
156764,4.070495
255673,4.222727272727273
11912,4.070495
102070,4.070495
217064,4.070495
282993,4.070495
115942,4.070495
147861,4.070495
199280,4.070495
210012,4.070495
105126,4.070495
209074,4.899873826102618
294560,4.070495
197029,4.070495
270846,4.472846108140226
44101,4.070495
146253,4.0
240084,3.232142857142857
7564,4.489939719778429
125759,4.070495
33898,4.070495
129717,3.2208333333333337
212830,4.141061552826258
239754,4.070495
39103,4.070495
91374,4.070495
244564,4.070495
99415,3.6983632407051417
152112,4.070495
55064,4.029156327543425
209839,3.411703478040112
44647,4.070495
299351,4.070495
18475,3.9055555555555554
90914,4.62851091560769
56412,4.070495
242366,3.879031385281385
197770,2.5285714285714285
294469,4.070495
274745,4.070495
177091,4.833333333333333
12154,4.070495
224880,4.070495
162101,5
126812,4.070495
86036,1.2608341479309224
108714,4.070495
231451,4.070495
5616,4.545454545454545
71025,4.070495
117113,3.0999999999999996
117182,4.070495
154228,4.070495
298967,4.27076354679803
288855,3.3333333333333335
193538,4.345692401236623
280531,4.070495
657,3.100372023809524
131627,4.690610516934046
44601,3.9075396825396824
274912,4.777169225461446
51769,4.070495
68073,4.5040836352657
176823,5
93789,4.070495
145857,4.070495
256072,4.070495
95976,4.070495
9176,4.070495
180743,4.14588172667441
161984,4.070495
219460,2.808493175369045
56637,4.070495
233701,4.070495
70079,3.8928571428571432
93941,4.070495
216257,4.070495
245391,4.070495
236769,4.070495
256123,4.070495
131204,4.669797261281133
302007,4.070495
296959,4.033333333333333
85349,4.070495
262837,3.6734958940841294
291557,4.070495
58358,3.440073529411764
39450,4.070495
23598,4.070495
107241,4.99673232552507
34409,4.070495
4204,4.666666666666667
158399,4.070495
15715,3.78125
275872,3.7107012136389907
34627,4.3113636363636365
190137,4.070495
26831,4.070495
220784,4.070495
271332,4.070495
30032,3.4794023181119957
288007,4.070495
142214,4.070495
47972,4.361168816917493
101047,4.070495
232424,4.070495
203955,3.8401100519259086
199833,3.936563436563437
73633,4.070495
279145,4.070495
145864,4.070495
118119,4.070495
157790,5
14036,4.24908424908425
287500,4.070495
78258,4.0
115806,4.070495
283643,4.070495
170736,2.7118475274725276
280578,4.070495
22244,4.617349048800661
111053,5
221895,4.482142857142858
75427,5
121371,3.3333333333333335
37968,3.3269230769230766
2361,4.245503663003663
207267,4.070495
139980,2.9111111111111114
60288,4.070495
164625,4.070495
188115,4.070495
277410,4.070495
186918,4.070495
296706,4.070495
135432,4.8875598086124405
167130,4.070495
185901,4.070495
301112,4.070495
73183,4.506507936507936
267018,4.070495
289274,3.4666666666666663
236061,4.070495
214194,4.070495
120005,4.070495
3841,3.8994195288073374
76769,4.070495
74404,4.070495
265608,4.070495
58914,3.9378391638787176
272862,1
295609,4.070495
85467,4.070495
276540,4.070495
236335,4.070495
7769,4.070495
138390,4.070495
11234,4.260451604065049
110554,4.070495
262448,4.070495
117474,4.070495
268493,4.7174510410224695
201710,4.136202686202687
55379,4.070495
69819,4.070495
243084,4.375
138417,4.052471139971139
117121,4.070495
64342,4.070495
229566,4.070495
87125,4.106319369853204
265379,4.070495
