1.0 0.0 36.646346076442981 8.5164169092043132 3.4761553565573884 -0.068025038349803113 1.4621858692670771 4.1091085134126333 8.5164169092043132 3.4761553565573884 -0.068025038349803113 1.4621858692670771 4.1091085134126333 0.10676493568016077 0.17379844420812529 0.85943261578947938
2.0 2.0 209.11300263941192 12.226515172679047 10.375922234065742 12.854888642020263 6.3299546218485778 13.319721244319503 12.226515172679047 10.375922234065742 12.854888642020263 6.3299546218485778 13.319721244319503 0.12840907663536472 0.51047283958451217 0.29542627097913243
3.0 1.0 58.087865049957848 10.282213421336271 2.928014953306104 5.5507876814519435 0.36434164000785585 3.9591375259084534 10.282213421336271 2.928014953306104 5.5507876814519435 0.36434164000785585 3.9591375259084534 0.079612730694454292 0.83850557681499338 0.10574304191044448
4.0 5.0 148.98378938445245 11.475145553702147 9.7430994286413544 4.6927033953154886 5.8098850820662902 11.941117144353582 11.475145553702147 9.7430994286413544 4.6927033953154886 5.8098850820662902 11.941117144353582 0.61623536601185736 0.055886142725166343 0.87880859842075842
1.0 1.0 43.848148800342273 6.3109286233449584 2.9121585369077483 7.8189091901332883 -2.8201245493905014 6.8427934604194469 6.3109286233449584 2.9121585369077483 7.8189091901332883 -2.8201245493905014 6.8427934604194469 0.49166389723659043 0.84341684710968667 0.47228712327682709
2.0 2.0 157.93378789385773 6.2763681313502122 11.608491602348973 16.748936343860532 10.182310987613842 8.2146908987676035 6.2763681313502122 11.608491602348973 16.748936343860532 10.182310987613842 8.2146908987676035 0.81093661089737834 0.0072921226323580113 0.44500079243505075
3.0 2.0 160.74482635467655 11.193235481010975 8.0662316489185901 17.135943964238098 5.875747336116091 5.9429571140219375 11.193235481010975 8.0662316489185901 17.135943964238098 5.875747336116091 5.9429571140219375 0.078182301096536344 0.79498962894675362 0.60001221765801338
4.0 5.0 66.921871295650476 8.2386078634400715 5.9112883089995982 7.0495787719226763 7.2541067188012249 7.0624282228361386 8.2386078634400715 5.9112883089995982 7.0495787719226763 7.2541067188012249 7.0624282228361386 0.17928857697343781 0.24497652758256194 0.40610248239711411
1.0 0.0 25.288897343709909 7.4902838379794421 1.4662457872614132 -1.3228652953584454 -0.82343572429790457 3.1130755798724112 7.4902838379794421 1.4662457872614132 -1.3228652953584454 -0.82343572429790457 3.1130755798724112 0.69788692566964117 0.50464301712164994 0.044477500654781843
2.0 1.0 23.914416256877857 6.4694501270984173 0.023612541794142627 6.2674319274150054 -0.23562902450736667 2.6863201539121944 6.4694501270984173 0.023612541794142627 6.2674319274150054 -0.23562902450736667 2.6863201539121944 0.2902003159246469 0.45964285535671046 0.71509732170762341
3.0 2.0 78.209872112233057 3.1611826779365062 11.349071886665302 4.6852901742206639 11.424632110478932 7.9641575477875497 3.1611826779365062 11.349071886665302 4.6852901742206639 11.424632110478932 7.9641575477875497 0.85136407886263232 0.67262287963187173 0.74960902923091233
4.0 5.0 94.238603450839562 9.8055192330670256 6.5149540340992154 8.2484872821990383 6.280066386032602 8.4686728208876971 9.8055192330670256 6.5149540340992154 8.2484872821990383 6.280066386032602 8.4686728208876971 0.28109707018048025 0.85584447979404332 0.45298467722599245
1.0 1.0 48.086184167469149 9.513836670255321 1.7059446898874757 5.1935702750659605 -3.7605998668539762 -0.67594711291063003 9.513836670255321 1.7059446898874757 5.1935702750659605 -3.7605998668539762 -0.67594711291063003 0.80785817683894134 0.76698165235582449 0.077625414900773571
2.0 1.0 44.785783897368823 8.5566793119400479 0.94805508113128689 -4.8869544109678333 -2.0494970061148168 3.2349290095482583 8.5566793119400479 0.94805508113128689 -4.8869544109678333 -2.0494970061148168 3.2349290095482583 0.38473523273820442 0.29172379436151741 0.29493852273638577
3.0 0.0 37.126178665550107 8.4754975750221337 1.5210873934407514 6.3324263095174427 1.4974783156528335 2.1746349409742831 8.4754975750221337 1.5210873934407514 6.3324263095174427 1.4974783156528335 2.1746349409742831 0.42321206356779517 0.93239040362221259 0.018924341228455988
4.0 5.0 175.82012118992208 12.460397385991794 9.5235259627318847 14.429808573357176 5.7625940152140984 8.2310257650271375 12.460397385991794 9.5235259627318847 14.429808573357176 5.7625940152140984 8.2310257650271375 0.65354574694488266 0.19505375225967103 0.36549820200356731
