-1.17076401 -2.96212613  0.83225228
-0.2107026  -0.4779983   3.10223275
-1.90481158 -2.96183015  1.45968939
-3.45830178 -1.08178002  1.41224647
-2.39612137 -4.31744262 -0.02664674
 0.56165943  3.47613684  2.97165847
-4.18802684 -3.64100583  1.06833111
-0.07265302  5.44271432  2.05752576
-0.59597525  1.02907972  1.60452612
-1.53144833 -3.19831737  1.09722691
-1.99238834 -2.04421285  0.81263876
-2.49606019  1.69480177  2.0659462 
-0.74928941 -0.34493278  0.21445894
 2.37430372  0.98370944  1.82463484
 0.30773462 -0.46199919  1.59750805
-2.24168325  2.03281216  2.14024015
 1.05162514  0.36503927  1.72537387
-3.36423639 -1.34870455  2.54257282
-0.17535192  1.82332433  2.81850192
-2.43327507 -0.49042502  1.26962354
-1.45100924 -2.95208597  1.07376783
-2.77118534 -3.91668786  0.11084673
 1.32366966 -1.25354707  1.58586207
 0.3664001   2.10995412  1.80402235
-3.892998   -1.2677844   0.67516004
-4.92266296 -0.12687761  1.24537125
-5.02147785 -0.74815231  1.27237313
-2.59618818 -0.52583472  1.7206789 
-2.50234116 -3.21033546  1.08097592
-2.4525844   0.52729704  1.47541718
-1.85580903 -1.23170388  1.23452303
 1.1198947  -3.13153476 -0.35996773
 0.65458201 -0.86970256  1.14948668
-1.71689986  1.19963153  2.16166397
-2.12962662 -4.92841025  2.873753  
 1.58665471 -5.08315546  1.03620204
-1.79035487  0.50422828  1.14062046
 0.00997577 -5.39640406  1.30370764
-1.44935273 -2.64073347  2.07615114
-1.38571898 -1.05967752  2.50257749
-3.54744065 -4.2539364   1.08086608
-0.90304637 -1.64163281  1.48651131
-0.5134205   0.49966092  1.13670887
-0.57918846  2.11021003  2.04437764
-3.27098985  1.88162967  2.27705174
-1.90445197 -1.49816764  0.09120039
-3.10790111 -2.81444088  1.12288937
 0.21958432 -2.5795467   0.87833577
-1.68867681 -0.18256358  0.0223096 
-2.74959744  0.90934151  0.65195359
-1.33147693 -0.70407934  1.33842784
-1.27640471 -2.2481715  -0.0424265 
 1.29685892  0.10976052  1.31903824
-0.4625858   3.90307181  3.09765283
-1.71386588 -3.68672518  1.01770018
-1.04322784 -3.23991374  1.24955346
-3.69195794 -4.11095753  0.79068259
 1.1723762  -1.65274438  0.98496127
-1.31896926 -1.78776727  2.3413204 
-0.91605639  0.96932631  2.05866944
-2.90660341  0.3736356   1.25386481
-2.28544191 -1.4516772   1.70397224
 0.22136649 -0.93835953  1.33216435
 0.7491255  -5.07166691  0.76137104
-1.93132182  4.93559357  1.8177502 
-2.58486588 -0.67697014  0.4555051 
 0.07013006  0.9577168   1.91603528
 2.04791244 -1.41853105  1.51509943
-1.0777212   2.53562169  2.79649682
-2.67527576 -0.64699088  1.86724526
-2.65075854 -1.60616435 -0.25335886
-0.07959869  3.1190519   2.43180396
-1.5526307  -0.6279157   2.01598899
 1.77943116  0.53963915  2.06702876
 0.57683568 -1.04551629  2.38352097
-1.6601361   1.71331827  1.66089321
-3.45348898 -1.00316951  0.52843375
-0.94509096 -4.18260619  1.29246021
-4.05406044 -1.5977097   1.57847456
-0.0873736  -4.80011375 -0.5141189 
-1.65659254 -1.92167289  0.8629423 
-2.08711559  2.67730881  1.56457318
-1.60532175 -2.82069401  1.72699112
-3.19889815  3.98138645  1.34072187
-1.23968053  2.12281983  2.85555783
-2.74424465 -3.09094656  2.15332439
-2.82356432 -0.52705886  1.13017032
-2.71816893 -2.50493908  0.99033664
-2.21155657 -4.57859072  0.87139463
-0.51139592 -1.66824957  1.43166844
-2.86406655 -2.98020816  1.0612001 
-1.76038286 -1.5533889   1.39693525
-3.28095911  1.16259755  0.76693325
-0.54875775 -1.33624603  1.75822311
-2.49992657 -1.4501839   2.109154  
-1.76953444 -4.47930989  1.87972104
-4.13892336 -3.26033386  1.39127135
-4.97518208 -3.53596417  0.44569248
-2.96580584 -1.8852367   1.08148906
-2.86253913 -0.06303049  1.18806583
-0.98555961 -1.36657365 -0.70048095
 0.86468527 -1.15544819  1.55992609
-0.94300932 -0.92220941  0.44805342
-1.11263028 -2.32873316  1.94316256
-0.45659028  0.00083446  0.36020036
 0.26523689  0.77246218  0.88466466
-3.36752715 -0.10148455  1.59246026
-1.54769551 -1.85794274  1.64702427
 1.31239341 -0.08334233  1.39981524
-1.79788094  1.07998319  1.36852564
-2.44172607 -0.57805317  1.01178226
-2.31973605 -4.418679    0.88168804
-0.04459087 -2.45207565  0.42853012
-2.60517629 -0.23899685  2.42251815
-2.17389327 -0.85119832  2.03133458
 0.14158912 -5.40142319 -0.82983269
-0.70598175 -4.75016074  0.79507033
-1.26277265 -2.25883831  2.09530618
